date,industrial_sector,chrobinson,spstock
2020-07-24,69.7914581298828,82.0046310424805,3215.629883
2020-07-27,70.0829010009766,83.5576400756836,3239.409912
2020-07-28,69.5971755981445,83.0336151123047,3218.439941
2020-07-29,70.6560897827148,90.7796096801758,3258.439941
2020-07-30,69.9468994140625,89.1408538818359,3246.219971
2020-07-31,69.6846084594727,89.2932968139648,3271.120117
2020-08-03,69.9760513305664,89.1218109130859,3294.610107
2020-08-04,70.1509094238281,90.9511108398438,3306.51001
2020-08-05,71.4915542602539,90.9987564086914,3327.77002
2020-08-06,71.7635803222656,90.6652908325195,3349.159912
2020-08-07,72.9876480102539,91.2655410766602,3351.280029
2020-08-10,74.7848968505859,92.0753784179688,3360.469971
2020-08-11,75.1831970214844,90.7986755371094,3333.689941
2020-08-12,75.4260787963867,91.1607208251953,3380.350098
2020-08-13,75.0277633666992,90.6271743774414,3373.429932
2020-08-14,75.319206237793,90.5890731811523,3372.850098
2020-08-17,74.9694747924805,90.7796096801758,3381.98999
2020-08-18,74.5614624023438,90.474723815918,3389.780029
2020-08-19,74.3671646118164,90.9225387573242,3374.850098
2020-08-20,73.9688415527344,91.970573425293,3385.51001
2020-08-21,74.2700042724609,91.9324722290039,3397.159912
2020-08-24,75.6106491088867,92.3993225097656,3431.280029
2020-08-25,75.5135040283203,91.9896392822266,3443.620117
2020-08-26,75.5523529052734,92.6851425170898,3478.72998
2020-08-27,75.8243942260742,93.6188583374023,3484.550049
2020-08-28,76.5432968139648,94.0666656494141,3508.01001
2020-08-31,75.5912246704102,93.6569747924805,3500.310059
2020-09-01,76.3587036132813,94.5335311889648,3526.649902
2020-09-02,77.6216201782227,94.9622650146484,3580.840088
2020-09-03,75.4455108642578,93.4778671264648,3455.060059
2020-09-04,75.6203689575195,93.7556076049805,3426.959961
2020-09-08,74.2020034790039,91.6679000854492,3331.840088
2020-09-09,75.3483581542969,94.8186187744141,3398.959961
2020-09-10,74.386589050293,94.3780899047852,3339.189941
2020-09-11,75.3969345092773,94.4834289550781,3340.969971
2020-09-14,76.4169998168945,96.4466400146484,3383.540039
2020-09-15,76.4655685424805,99.6548233032227,3401.199951
2020-09-16,77.2427444458008,99.1089553833008,3385.48999
2020-09-17,77.3981857299805,99.1855697631836,3357.01001
2020-09-18,76.5335693359375,98.7641983032227,3319.469971
2020-09-21,73.9930191040039,97.634147644043,3281.060059
2020-09-22,74.7244567871094,98.2183227539063,3315.570068
2020-09-23,73.3883514404297,96.8871765136719,3236.919922
2020-09-24,73.4956359863281,97.4905014038086,3246.590088
2020-09-25,74.5976791381836,98.0268020629883,3298.459961
2020-09-28,75.9435501098633,98.8791198730469,3351.600098
2020-09-29,75.2705993652344,99.3100662231445,3335.469971
2020-09-30,75.0755615234375,97.8639907836914,3363
2020-10-01,74.8512496948242,96.93505859375,3380.800049
2020-10-02,75.6899719238281,96.5998687744141,3348.419922
2020-10-05,76.9090423583984,99.5973663330078,3408.600098
2020-10-06,75.9727935791016,99.2047348022461,3360.969971
2020-10-07,77.6502456665039,101.665939331055,3419.439941
2020-10-08,78.4207000732422,101.646774291992,3446.830078
2020-10-09,78.7132720947266,100.985977172852,3477.139893
2020-10-12,79.1618881225586,100.574195861816,3534.219971
2020-10-13,78.2841491699219,100.181549072266,3511.929932
2020-10-14,78.7230224609375,100.382659912109,3488.669922
2020-10-15,79.0058441162109,100.669960021973,3483.340088
2020-10-16,79.5812530517578,95.9869537353516,3483.810059
2020-10-19,78.5962524414063,95.7667083740234,3426.919922
2020-10-20,79.0058441162109,96.2551116943359,3443.120117
2020-10-21,78.2061462402344,96.5040969848633,3435.560059
2020-10-22,78.8498077392578,95.3644790649414,3453.48999
2020-10-23,79.1618881225586,96.2838439941406,3465.389893
2020-10-26,77.1821136474609,95.3740539550781,3400.969971
2020-10-27,75.4949188232422,95.7954406738281,3390.679932
2020-10-28,73.0177536010742,84.8301467895508,3271.030029
2020-10-29,74.0807800292969,86.2666625976563,3310.110107
2020-10-30,73.9930191040039,84.6864852905273,3269.959961
2020-11-02,75.9922866821289,83.6426315307617,3310.23999
2020-11-03,78.2353973388672,85.4430465698242,3369.159912
2020-11-04,77.4259262084961,84.3800354003906,3443.439941
2020-11-05,79.2496643066406,85.0408401489258,3510.449951
2020-11-06,79.3276824951172,86.7837905883789,3509.439941
2020-11-09,82.0291595458984,89.9440841674805,3550.5
2020-11-10,83.472541809082,89.9153518676758,3545.530029
2020-11-11,82.7703628540039,89.3790740966797,3572.659912
2020-11-12,81.8243637084961,86.7071685791016,3537.01001
2020-11-13,83.6383361816406,88.0766372680664,3585.149902
2020-11-16,85.6766357421875,88.9864120483398,3626.909912
2020-11-17,85.4523239135742,89.5897521972656,3609.530029
2020-11-18,85.0719680786133,88.948112487793,3567.790039
2020-11-19,85.2865295410156,89.8004302978516,3581.870117
2020-11-20,84.5160751342773,88.6703872680664,3557.540039
2020-11-23,85.9302062988281,88.2681732177734,3577.590088
