date,energy_sector,oxy,spstock
2020-10-27,28.9200000762939,9.27000045776367,3390.679932
2020-10-28,27.7099990844727,8.88000011444092,3271.030029
2020-10-29,28.5599994659424,9.13000011444092,3310.110107
2020-10-30,28.7199993133545,9.13000011444092,3269.959961
2020-11-02,29.7000007629395,9.64999961853027,3310.23999
2020-11-03,29.5300006866455,9.6899995803833,3369.159912
2020-11-04,29.5699996948242,9.8100004196167,3443.439941
2020-11-05,29.5699996948242,10.4700002670288,3510.449951
2020-11-06,28.9300003051758,10.0100002288818,3509.439941
2020-11-09,33.060001373291,12.2299995422363,3550.5
2020-11-10,34.1300010681152,12.3800001144409,3545.530029
2020-11-11,33.7799987792969,11.8999996185303,3572.659912
2020-11-12,32.689998626709,11.3100004196167,3537.01001
2020-11-13,33.8800010681152,11.8000001907349,3585.149902
2020-11-16,36.1100006103516,12.6999998092651,3626.909912
2020-11-17,36.4799995422363,12.9899997711182,3609.530029
2020-11-18,35.4199981689453,12.8699998855591,3567.790039
2020-11-19,36,13.3599996566772,3581.870117
2020-11-20,35.810001373291,13.4899997711182,3557.540039
2020-11-23,38.3400001525879,15.7600002288818,3577.590088
2020-11-24,40.310001373291,16.7800006866455,3635.409912
2020-11-25,39.3699989318848,16.7199993133545,3629.649902
2020-11-27,38.9099998474121,16.5599994659424,3638.350098
2020-11-30,36.7599983215332,15.7600002288818,3621.629883
2020-12-01,36.9300003051758,15.1300001144409,3662.449951
2020-12-02,38.1300010681152,15.8900003433228,3669.01001
2020-12-03,38.5299987792969,16.3899993896484,3666.719971
2020-12-04,40.6300010681152,18.5900001525879,3699.120117
2020-12-07,39.6800003051758,18.1900005340576,3691.959961
2020-12-08,40.2700004577637,19.1299991607666,3702.25
2020-12-09,40.3600006103516,19.3899993896484,3672.820068
2020-12-10,41.5999984741211,21.3099994659424,3668.100098
2020-12-11,41.1199989318848,20.8899993896484,3663.459961
2020-12-14,39.6800003051758,19.1700000762939,3647.48999
2020-12-15,40.4599990844727,19.8400001525879,3694.620117
2020-12-16,40.2599983215332,19.4500007629395,3701.169922
2020-12-17,40.0699996948242,19.1800003051758,3722.47998
2020-12-18,39.4000015258789,18.5200004577637,3709.409912
2020-12-21,38.1300010681152,17.4699993133545,3694.919922
2020-12-22,37.4900016784668,16.9200000762939,3687.26001
